,architecture,loss,num_classes,degree,latent_size,type,known_variance,static_gamma,chance,variance,house,peppers,barbara,boats
26,decreasing,L2,10,1,1024,classic,1,0,0,25.0,20.135677337646484,20.14867401123047,20.160402297973636,20.173377990722656
27,decreasing,L2,10,1,1024,classic,1,0,0,50.0,14.167007446289062,14.132087707519531,14.151397705078123,14.144691467285156
28,decreasing,L2,10,1,1024,classic,1,0,0,75.0,10.629207611083984,10.646259307861328,10.630023956298828,10.63565444946289
29,decreasing,L2,10,1,1024,classic,1,0,0,100.0,8.142387390136719,8.180381774902344,8.148643493652344,8.1134033203125
30,decreasing,L2,10,1,1024,classic,1,1,0,1.0,48.173152923583984,48.07576751708984,48.132904052734375,48.115848541259766
31,decreasing,L2,10,1,1024,classic,1,1,0,2.0,42.10955429077149,42.098480224609375,42.121036529541016,42.10642623901367
32,decreasing,L2,10,1,1024,classic,1,1,0,5.0,34.118865966796875,34.17610549926758,34.155303955078125,34.13423538208008
33,decreasing,L2,10,1,1024,classic,1,1,0,10.0,28.10913848876953,28.15002822875977,28.109888076782227,28.1472282409668
34,decreasing,L2,10,1,1024,classic,1,1,0,15.0,24.580427169799805,24.607345581054688,24.61921119689941,24.581697463989254
35,decreasing,L2,10,1,1024,classic,1,1,0,20.0,22.124530792236328,22.13884735107422,22.10773086547852,22.11023712158203
36,decreasing,L2,10,1,1024,classic,1,1,0,25.0,20.154874801635746,20.21249389648437,20.1745662689209,20.178369522094727
37,decreasing,L2,10,1,1024,classic,1,1,0,50.0,14.148090362548828,14.146774291992188,14.136760711669922,14.162002563476562
38,decreasing,L2,10,1,1024,classic,1,1,0,75.0,10.617652893066406,10.628597259521484,10.62548828125,10.630229949951172
39,decreasing,L2,10,1,1024,classic,1,1,0,100.0,8.181411743164062,8.130241394042969,8.134639739990234,8.148677825927734
40,decreasing,L2,10,1,1024,foe,0,1,0,1.0,48.19219970703125,39.69013977050781,48.15124130249024,48.13064956665039
41,decreasing,L2,10,1,1024,foe,0,1,0,2.0,42.123291015625,38.95692443847656,42.16414642333984,42.111572265625
42,decreasing,L2,10,1,1024,foe,0,1,0,5.0,34.20134353637695,34.450782775878906,34.386558532714844,34.343875885009766
43,decreasing,L2,10,1,1024,foe,0,1,0,10.0,28.308229446411133,30.71683120727539,29.31684112548828,29.33655548095703
44,decreasing,L2,10,1,1024,foe,0,1,0,15.0,26.14721298217773,28.55037879943848,26.64230728149414,26.307287216186523
45,decreasing,L2,10,1,1024,foe,0,1,0,20.0,25.03667640686035,27.49272346496582,25.62004852294922,25.190004348754883
46,decreasing,L2,10,1,1024,foe,0,1,0,25.0,24.6583251953125,26.277576446533203,24.73003578186035,24.206750869750977
47,decreasing,L2,10,1,1024,foe,0,1,0,50.0,22.46098899841309,23.54567146301269,22.72139549255371,23.8327751159668
48,decreasing,L2,10,1,1024,foe,0,1,0,75.0,23.317628860473636,22.185869216918945,21.78628921508789,23.04853820800781
49,decreasing,L2,10,1,1024,foe,0,1,0,100.0,21.88999366760254,21.10735511779785,21.130937576293945,21.21958923339844
50,decreasing,L2,10,1,1024,foek,0,1,0,1.0,28.92068672180176,25.64034652709961,23.963266372680664,26.57660675048828
51,decreasing,L2,10,1,1024,foek,0,1,0,2.0,28.8947811126709,25.62328338623047,23.956623077392575,26.587461471557617
52,decreasing,L2,10,1,1024,foek,0,1,0,5.0,28.71526527404785,25.561981201171875,23.93124771118164,26.730810165405277
53,decreasing,L2,10,1,1024,foek,0,1,0,10.0,29.048377990722656,25.4649658203125,23.954465866088867,27.05824089050293
54,decreasing,L2,10,1,1024,foek,0,1,0,15.0,28.72718620300293,25.65005111694336,23.93950080871582,27.20846366882324
55,decreasing,L2,10,1,1024,foek,0,1,0,20.0,28.67595100402832,25.31657218933105,23.908327102661133,27.0389347076416
56,decreasing,L2,10,1,1024,foek,0,1,0,25.0,28.399337768554688,25.37063407897949,23.95635986328125,26.996307373046875
57,decreasing,L2,10,1,1024,foek,0,1,0,50.0,25.702045440673828,23.70734214782715,22.63709831237793,24.25950050354004
58,decreasing,L2,10,1,1024,foek,0,1,0,75.0,22.463916778564453,21.70567512512207,20.44469451904297,21.36117553710937
59,decreasing,L2,10,1,1024,foek,0,1,0,100.0,19.520263671875,17.46844482421875,18.486717224121094,18.72447204589844
60,decreasing,L2,10,1,1024,noconstraints,0,0,0,1.0,45.40299987792969,41.30868148803711,39.28834915161133,42.98248291015625
61,decreasing,L2,10,1,1024,noconstraints,0,0,0,2.0,42.29000854492188,39.76348876953125,38.23445129394531,40.90201568603516
62,decreasing,L2,10,1,1024,noconstraints,0,0,0,5.0,35.592071533203125,34.755489349365234,34.28265380859375,35.22601318359375
63,decreasing,L2,10,1,1024,noconstraints,0,0,0,10.0,29.77603912353516,29.33074951171875,29.232711791992188,29.55538749694824
64,decreasing,L2,10,1,1024,noconstraints,0,0,0,15.0,26.20560073852539,25.826828002929688,25.76759910583496,25.989748001098636
65,decreasing,L2,10,1,1024,noconstraints,0,0,0,20.0,23.697572708129883,23.17965316772461,23.18192481994629,23.43995857238769
66,decreasing,L2,10,1,1024,noconstraints,0,0,0,25.0,21.602828979492188,21.22300910949707,21.09169578552246,21.337799072265625
67,decreasing,L2,10,1,1024,noconstraints,0,0,0,50.0,14.660202026367188,14.543167114257812,14.36771011352539,14.644309997558594
68,decreasing,L2,10,1,1024,noconstraints,0,0,0,75.0,10.530536651611328,10.632537841796877,10.542572021484377,10.59600067138672
69,decreasing,L2,10,1,1024,noconstraints,0,0,0,100.0,7.831291198730469,8.005897521972656,7.963108062744141,7.862636566162109
70,decreasing,L2,10,1,1024,noconstraints,0,1,0,1.0,30.017135620117188,26.45109748840332,22.383811950683597,26.19447326660156
71,decreasing,L2,10,1,1024,noconstraints,0,1,0,2.0,28.485427856445312,25.79631805419922,22.120689392089844,25.54792022705078
72,decreasing,L2,10,1,1024,noconstraints,0,1,0,5.0,23.604692459106445,22.806684494018555,20.58858108520508,22.580116271972656
73,decreasing,L2,10,1,1024,noconstraints,0,1,0,10.0,18.25160026550293,18.45587158203125,17.512800216674805,18.169300079345703
74,decreasing,L2,10,1,1024,noconstraints,0,1,0,15.0,14.921974182128906,15.464336395263672,14.85995101928711,15.11492919921875
75,decreasing,L2,10,1,1024,noconstraints,0,1,0,20.0,12.692272186279297,13.01520538330078,12.75949478149414,12.850364685058594
76,decreasing,L2,10,1,1024,noconstraints,0,1,0,25.0,10.792774200439451,11.28044891357422,11.13797378540039,11.111946105957031
77,decreasing,L2,10,1,1024,noconstraints,0,1,0,50.0,5.409671783447266,5.909683227539063,5.874721527099609,5.680488586425781
78,decreasing,L2,10,1,1024,noconstraints,0,1,0,75.0,2.606513977050781,2.792304992675781,2.98248291015625,2.7718734741210938
79,decreasing,L2,10,1,1024,noconstraints,0,1,0,100.0,0.4961891174316406,0.6644325256347656,0.8614883422851562,0.5655784606933594
80,decreasing,L2,10,1,1024,noconstraints,1,0,0,1.0,48.175174713134766,48.14781188964844,47.93841171264648,48.090763092041016
81,decreasing,L2,10,1,1024,noconstraints,1,0,0,2.0,42.00110626220703,42.16231155395508,42.117919921875,42.116249084472656
82,decreasing,L2,10,1,1024,noconstraints,1,0,0,5.0,34.26995086669922,34.161155700683594,34.24698638916016,34.22324752807617
83,decreasing,L2,10,1,1024,noconstraints,1,0,0,10.0,28.698225021362305,28.70088195800781,28.69043731689453,28.62845230102539
84,decreasing,L2,10,1,1024,noconstraints,1,0,0,15.0,25.466567993164062,25.418493270874023,25.458370208740234,25.41795921325684
85,decreasing,L2,10,1,1024,noconstraints,1,0,0,20.0,22.02255249023437,21.92721366882324,22.01997756958008,21.99026679992676
86,decreasing,L2,10,1,1024,noconstraints,1,0,0,25.0,20.364017486572266,20.231468200683597,20.371829986572266,20.343849182128903
87,decreasing,L2,10,1,1024,noconstraints,1,0,0,50.0,14.11821746826172,14.093067169189451,14.143291473388672,14.142475128173828
88,decreasing,L2,10,1,1024,noconstraints,1,0,0,75.0,11.210582733154297,11.125362396240234,11.15286636352539,11.242450714111328
89,decreasing,L2,10,1,1024,noconstraints,1,0,0,100.0,8.239822387695312,8.118656158447266,8.202411651611328,8.122535705566406
90,decreasing,L2,10,1,1024,noconstraints,1,1,0,1.0,48.24054336547852,48.08327102661133,48.15476989746094,48.16255187988281
91,decreasing,L2,10,1,1024,noconstraints,1,1,0,2.0,42.34747695922852,42.26661682128906,42.198238372802734,42.263858795166016
92,decreasing,L2,10,1,1024,noconstraints,1,1,0,5.0,35.37700271606445,34.94203567504883,34.67053985595703,35.08051681518555
93,decreasing,L2,10,1,1024,noconstraints,1,1,0,10.0,31.9195556640625,30.5814208984375,29.791662216186523,31.189868927001957
94,decreasing,L2,10,1,1024,noconstraints,1,1,0,15.0,29.714778900146484,28.331098556518555,27.42818260192871,29.34127426147461
95,decreasing,L2,10,1,1024,noconstraints,1,1,0,20.0,28.8939151763916,27.390947341918945,26.017757415771484,28.19427490234375
96,decreasing,L2,10,1,1024,noconstraints,1,1,0,25.0,28.08844566345215,26.514204025268555,24.71415901184082,27.352020263671875
97,decreasing,L2,10,1,1024,noconstraints,1,1,0,50.0,25.31147003173828,23.75470352172852,22.743146896362305,24.723129272460938
98,decreasing,L2,10,1,1024,noconstraints,1,1,0,75.0,10.528125762939451,10.305408477783203,10.142417907714844,10.246566772460938
99,decreasing,L2,10,1,1024,noconstraints,1,1,0,100.0,7.9958953857421875,8.015724182128906,7.991458892822266,8.024040222167969
100,decreasing,L2,10,1,256,classic,0,0,0,1.0,47.97639465332031,48.10133743286133,48.10291290283203,48.095550537109375
101,decreasing,L2,10,1,256,classic,0,0,0,2.0,42.11566162109375,42.09104919433594,42.09087753295898,42.11932373046875
102,decreasing,L2,10,1,256,classic,0,0,0,5.0,34.17699432373047,34.161842346191406,34.150733947753906,34.149925231933594
103,decreasing,L2,10,1,256,classic,0,0,0,10.0,28.124244689941406,28.117345809936523,28.15819549560547,28.12241554260254
104,decreasing,L2,10,1,256,classic,0,0,0,15.0,24.58847999572754,24.609474182128903,24.61337661743164,24.615215301513672
105,decreasing,L2,10,1,256,classic,0,0,0,20.0,22.068798065185547,22.04540252685547,22.10848617553711,22.111068725585938
106,decreasing,L2,10,1,256,classic,0,0,0,25.0,20.17029190063477,20.172605514526367,20.168970108032227,20.176345825195312
107,decreasing,L2,10,1,256,classic,0,0,0,50.0,14.16091537475586,14.180023193359377,14.128520965576172,14.165168762207031
108,decreasing,L2,10,1,256,classic,0,0,0,75.0,10.624313354492188,10.612010955810549,10.626903533935549,10.625129699707031
109,decreasing,L2,10,1,256,classic,0,0,0,100.0,8.123428344726562,8.118659973144531,8.150104522705078,8.138179779052734
110,decreasing,L2,10,1,256,classic,0,1,0,1.0,48.13923645019531,48.1119384765625,48.106483459472656,48.11331558227539
111,decreasing,L2,10,1,256,classic,0,1,0,2.0,42.1261100769043,42.09893798828125,42.101898193359375,42.12223815917969
112,decreasing,L2,10,1,256,classic,0,1,0,5.0,34.15140151977539,34.15431213378906,34.15137481689453,34.147212982177734
113,decreasing,L2,10,1,256,classic,0,1,0,10.0,28.13671112060547,28.146398544311523,28.126264572143555,28.125837326049805
114,decreasing,L2,10,1,256,classic,0,1,0,15.0,24.605636596679688,24.62074851989746,24.596792221069336,24.60221672058105
115,decreasing,L2,10,1,256,classic,0,1,0,20.0,22.150033950805664,22.13436317443848,22.117412567138672,22.105030059814453
116,decreasing,L2,10,1,256,classic,0,1,0,25.0,20.21847343444824,20.23106002807617,20.181201934814453,20.181640625
117,decreasing,L2,10,1,256,classic,0,1,0,50.0,14.179187774658203,14.157272338867188,14.155109405517578,14.167957305908203
118,decreasing,L2,10,1,256,classic,0,1,0,75.0,10.637584686279297,10.620330810546877,10.63333511352539,10.620792388916016
119,decreasing,L2,10,1,256,classic,0,1,0,100.0,8.113834381103516,8.12105941772461,8.119571685791016,8.142570495605469
120,decreasing,L2,10,1,256,classic,1,1,0,1.0,48.12179565429688,48.08460998535156,48.14401245117188,48.15489959716797
121,decreasing,L2,10,1,256,classic,1,1,0,2.0,42.15820693969727,42.10861206054688,42.10920333862305,42.09576416015625
122,decreasing,L2,10,1,256,classic,1,1,0,5.0,34.126731872558594,34.160789489746094,34.15195083618164,34.15473937988281
123,decreasing,L2,10,1,256,classic,1,1,0,10.0,28.115854263305664,28.13699722290039,28.135276794433597,28.139793395996094
124,decreasing,L2,10,1,256,classic,1,1,0,15.0,24.634693145751957,24.64775657653809,24.59883117675781,24.614147186279297
125,decreasing,L2,10,1,256,classic,1,1,0,20.0,22.08126449584961,22.12605094909668,22.115976333618164,22.112224578857425
126,decreasing,L2,10,1,256,classic,1,1,0,25.0,20.13997459411621,20.152538299560547,20.17449188232422,20.178220748901367
127,decreasing,L2,10,1,256,classic,1,1,0,50.0,14.160259246826172,14.16875457763672,14.167373657226562,14.133186340332031
128,decreasing,L2,10,1,256,classic,1,1,0,75.0,10.621200561523438,10.625354766845703,10.63333511352539,10.64496612548828
129,decreasing,L2,10,1,256,classic,1,1,0,100.0,8.122276306152344,8.133167266845703,8.130870819091797,8.12759017944336
130,decreasing,L2,10,1,256,foe,0,1,0,1.0,33.636138916015625,27.88231086730957,25.717937469482425,30.53791236877441
131,decreasing,L2,10,1,256,foe,0,1,0,2.0,33.587730407714844,27.872493743896484,25.71367454528809,30.507673263549805
132,decreasing,L2,10,1,256,foe,0,1,0,5.0,33.202144622802734,27.801074981689453,25.655685424804688,30.32832145690918
133,decreasing,L2,10,1,256,foe,0,1,0,10.0,32.165767669677734,27.519899368286133,25.474958419799805,29.74209976196289
134,decreasing,L2,10,1,256,foe,0,1,0,15.0,30.816635131835938,27.14836311340332,25.203882217407227,28.96693992614746
135,decreasing,L2,10,1,256,foe,0,1,0,20.0,29.698694229125977,26.661865234375,24.891956329345703,28.15372657775879
136,decreasing,L2,10,1,256,foe,0,1,0,25.0,28.49842071533203,26.180761337280277,24.506261825561523,27.346704483032227
137,decreasing,L2,10,1,256,foe,0,1,0,50.0,24.659957885742188,23.598169326782227,22.623714447021484,24.096576690673828
138,decreasing,L2,10,1,256,foe,0,1,0,75.0,21.95916175842285,21.728515625,20.84840583801269,21.840959548950195
139,decreasing,L2,10,1,256,foe,0,1,0,100.0,20.23468780517578,19.67145729064941,19.31074523925781,20.086929321289062
140,decreasing,L2,10,1,256,foek,0,1,0,1.0,28.7751579284668,24.79496383666992,23.864477157592773,26.51494598388672
141,decreasing,L2,10,1,256,foek,0,1,0,2.0,28.773406982421875,24.79753303527832,23.86471939086914,26.518230438232425
142,decreasing,L2,10,1,256,foek,0,1,0,5.0,28.75048828125,24.79412078857422,23.8584041595459,26.497970581054688
143,decreasing,L2,10,1,256,foek,0,1,0,10.0,28.71750831604004,24.767559051513672,23.837352752685547,26.454402923583984
144,decreasing,L2,10,1,256,foek,0,1,0,15.0,28.47574615478516,24.722320556640625,23.795534133911133,26.38468742370605
145,decreasing,L2,10,1,256,foek,0,1,0,20.0,28.324201583862305,24.63359260559082,23.719974517822266,26.231672286987305
146,decreasing,L2,10,1,256,foek,0,1,0,25.0,27.902433395385746,24.570634841918945,23.635482788085938,26.07424736022949
147,decreasing,L2,10,1,256,foek,0,1,0,50.0,25.979135513305664,23.588890075683597,22.812944412231445,24.74747467041016
148,decreasing,L2,10,1,256,foek,0,1,0,75.0,23.67840003967285,22.15823173522949,21.563350677490234,22.900012969970703
149,decreasing,L2,10,1,256,foek,0,1,0,100.0,21.46192169189453,20.596235275268555,20.17898941040039,21.13771247863769
150,decreasing,L2,10,1,256,noconstraints,0,1,0,1.0,32.30499649047852,28.29775047302246,25.564064025878903,29.73162078857422
151,decreasing,L2,10,1,256,noconstraints,0,1,0,2.0,32.271854400634766,28.28864097595215,25.561256408691406,29.719911575317383
152,decreasing,L2,10,1,256,noconstraints,0,1,0,5.0,32.0802116394043,28.191774368286133,25.52275848388672,29.620912551879883
153,decreasing,L2,10,1,256,noconstraints,0,1,0,10.0,31.492807388305664,27.976903915405277,25.398757934570312,29.261703491210938
154,decreasing,L2,10,1,256,noconstraints,0,1,0,15.0,30.57236862182617,27.62396049499512,25.18035125732422,28.718965530395508
155,decreasing,L2,10,1,256,noconstraints,0,1,0,20.0,29.712646484375,27.099590301513672,24.914464950561523,28.05324363708496
156,decreasing,L2,10,1,256,noconstraints,0,1,0,25.0,28.6839542388916,26.524259567260746,24.56258201599121,27.34264373779297
157,decreasing,L2,10,1,256,noconstraints,0,1,0,50.0,24.323429107666016,23.542028427124023,22.37377548217773,23.82101249694824
158,decreasing,L2,10,1,256,noconstraints,0,1,0,75.0,21.37809181213379,20.741289138793945,20.065391540527344,20.824460983276367
159,decreasing,L2,10,1,256,noconstraints,0,1,0,100.0,18.786928176879883,18.518898010253903,17.897357940673828,18.3936710357666
160,decreasing,L2,10,1,256,noconstraints,1,0,0,1.0,48.24908828735352,48.1140022277832,48.14017868041992,48.148197174072266
161,decreasing,L2,10,1,256,noconstraints,1,0,0,2.0,42.15403366088867,42.18478775024414,42.16965103149414,42.09549331665039
162,decreasing,L2,10,1,256,noconstraints,1,0,0,5.0,34.42988204956055,34.28388214111328,34.27106475830078,34.30870056152344
163,decreasing,L2,10,1,256,noconstraints,1,0,0,10.0,28.6279411315918,28.6055850982666,28.63294219970703,28.67574119567871
164,decreasing,L2,10,1,256,noconstraints,1,0,0,15.0,24.918397903442383,24.996976852416992,25.065793991088867,24.855125427246094
165,decreasing,L2,10,1,256,noconstraints,1,0,0,20.0,22.494028091430664,22.5432186126709,22.591970443725582,22.494495391845703
166,decreasing,L2,10,1,256,noconstraints,1,0,0,25.0,21.305360794067383,20.989381790161133,20.94291877746582,20.93802833557129
167,decreasing,L2,10,1,256,noconstraints,1,0,0,50.0,14.192672729492188,14.162670135498049,14.14142608642578,14.171634674072266
168,decreasing,L2,10,1,256,noconstraints,1,0,0,75.0,10.687286376953123,10.601119995117188,10.603389739990234,10.607730865478516
169,decreasing,L2,10,1,256,noconstraints,1,0,0,100.0,8.091552734375,8.131851196289062,8.11978530883789,8.10757827758789
170,decreasing,L2,10,1,256,noconstraints,1,1,0,1.0,48.11806869506836,48.13393020629883,48.14410018920898,48.14411163330078
171,decreasing,L2,10,1,256,noconstraints,1,1,0,2.0,42.28048324584961,42.2169303894043,42.2049674987793,42.23316192626953
172,decreasing,L2,10,1,256,noconstraints,1,1,0,5.0,34.962337493896484,34.559837341308594,34.56062316894531,34.74653625488281
173,decreasing,L2,10,1,256,noconstraints,1,1,0,10.0,29.2805233001709,28.9874267578125,29.2308406829834,29.27700424194336
174,decreasing,L2,10,1,256,noconstraints,1,1,0,15.0,25.010276794433597,25.161985397338867,25.333763122558597,25.165512084960938
175,decreasing,L2,10,1,256,noconstraints,1,1,0,20.0,22.15575408935547,22.178936004638672,22.252670288085938,22.274593353271484
176,decreasing,L2,10,1,256,noconstraints,1,1,0,25.0,20.46364402770996,20.51700210571289,20.90855598449707,20.752588272094727
177,decreasing,L2,10,1,256,noconstraints,1,1,0,50.0,23.96651077270508,23.148670196533203,22.522029876708984,24.04962921142578
178,decreasing,L2,10,1,256,noconstraints,1,1,0,75.0,15.268081665039062,14.800651550292969,15.43962860107422,15.936222076416016
179,decreasing,L2,10,1,256,noconstraints,1,1,0,100.0,8.30767822265625,8.50347900390625,8.015323638916016,8.162460327148438
180,decreasing,L2,10,2,1024,classic,0,1,0,1.0,48.15184783935547,48.11619186401367,48.12812423706055,48.12923812866211
181,decreasing,L2,10,2,1024,classic,0,1,0,2.0,42.08951187133789,42.10332489013672,42.10691833496094,42.1055908203125
182,decreasing,L2,10,2,1024,classic,0,1,0,5.0,34.142234802246094,34.12458801269531,34.15269470214844,34.14445495605469
183,decreasing,L2,10,2,1024,classic,0,1,0,10.0,28.13667297363281,28.161571502685547,28.153200149536133,28.110929489135746
184,decreasing,L2,10,2,1024,classic,0,1,0,15.0,24.597972869873047,24.630874633789062,24.62966537475586,24.602197647094727
185,decreasing,L2,10,2,1024,classic,0,1,0,20.0,22.094587326049805,22.07132911682129,22.12606430053711,22.12093162536621
186,decreasing,L2,10,2,1024,classic,0,1,0,25.0,20.169178009033203,20.179553985595703,20.181589126586918,20.1474609375
187,decreasing,L2,10,2,1024,classic,0,1,0,50.0,14.15084457397461,14.145606994628906,14.173866271972656,14.150470733642578
188,decreasing,L2,10,2,1024,classic,0,1,0,75.0,10.599136352539062,10.617633819580078,10.621856689453123,10.61895751953125
189,decreasing,L2,10,2,1024,classic,0,1,0,100.0,8.082813262939453,8.097644805908203,8.119487762451172,8.122821807861328
190,decreasing,L2,10,2,1024,classic,1,0,0,1.0,48.16642379760742,48.12846755981445,48.14463806152344,48.12541580200195
191,decreasing,L2,10,2,1024,classic,1,0,0,2.0,42.122859954833984,42.11796951293945,42.09107208251953,42.11220932006836
192,decreasing,L2,10,2,1024,classic,1,0,0,5.0,34.177467346191406,34.15644454956055,34.15901184082031,34.154876708984375
193,decreasing,L2,10,2,1024,classic,1,0,0,10.0,28.174116134643555,28.10328865051269,28.13614654541016,28.132051467895508
194,decreasing,L2,10,2,1024,classic,1,0,0,15.0,24.69212913513184,24.65234375,24.603818893432617,24.6048583984375
195,decreasing,L2,10,2,1024,classic,1,0,0,20.0,22.10738754272461,22.07599639892578,22.111648559570312,22.100170135498047
196,decreasing,L2,10,2,1024,classic,1,0,0,25.0,20.166526794433597,20.19639778137207,20.177003860473636,20.1644287109375
197,decreasing,L2,10,2,1024,classic,1,0,0,50.0,14.131671905517578,14.156829833984377,14.139602661132812,14.143348693847656
198,decreasing,L2,10,2,1024,classic,1,0,0,75.0,10.569805145263672,10.634384155273438,10.63082504272461,10.62717056274414
199,decreasing,L2,10,2,1024,classic,1,0,0,100.0,8.10202407836914,8.118400573730469,8.116436004638672,8.145679473876953
200,decreasing,L2,10,2,1024,classic,1,1,0,1.0,48.14601135253906,48.07309341430664,48.127254486083984,48.14331817626953
201,decreasing,L2,10,2,1024,classic,1,1,0,2.0,42.11436462402344,42.06120300292969,42.11103439331055,42.1014518737793
202,decreasing,L2,10,2,1024,classic,1,1,0,5.0,34.129119873046875,34.142066955566406,34.14276123046875,34.1549072265625
203,decreasing,L2,10,2,1024,classic,1,1,0,10.0,28.153160095214844,28.15134048461914,28.123315811157227,28.128448486328125
204,decreasing,L2,10,2,1024,classic,1,1,0,15.0,24.633235931396484,24.60441780090332,24.621177673339844,24.613319396972656
205,decreasing,L2,10,2,1024,classic,1,1,0,20.0,22.063247680664062,22.08903312683105,22.114545822143555,22.10797500610352
206,decreasing,L2,10,2,1024,classic,1,1,0,25.0,20.1665096282959,20.16107940673828,20.15098762512207,20.180404663085938
207,decreasing,L2,10,2,1024,classic,1,1,0,50.0,14.120590209960938,14.14406967163086,14.132965087890623,14.139816284179688
208,decreasing,L2,10,2,1024,classic,1,1,0,75.0,10.59247589111328,10.651107788085938,10.6142578125,10.62762451171875
209,decreasing,L2,10,2,1024,classic,1,1,0,100.0,8.094196319580078,8.144660949707031,8.120609283447266,8.133811950683594
210,decreasing,L2,10,2,1024,foe,0,1,0,1.0,35.81803894042969,28.51584243774414,25.648813247680664,30.24777603149414
211,decreasing,L2,10,2,1024,foe,0,1,0,2.0,35.72700500488281,28.48161506652832,25.652124404907227,30.22975730895996
212,decreasing,L2,10,2,1024,foe,0,1,0,5.0,35.173133850097656,28.748760223388672,25.609346389770508,30.358623504638672
213,decreasing,L2,10,2,1024,foe,0,1,0,10.0,32.607322692871094,28.50446510314941,25.73249626159668,29.96956443786621
214,decreasing,L2,10,2,1024,foe,0,1,0,15.0,29.42218971252441,27.90677261352539,25.683446884155277,29.32455825805664
215,decreasing,L2,10,2,1024,foe,0,1,0,20.0,27.04464530944824,27.40252113342285,25.43745231628418,28.24766540527344
216,decreasing,L2,10,2,1024,foe,0,1,0,25.0,25.614620208740234,26.44851303100586,24.852928161621094,27.146812438964844
217,decreasing,L2,10,2,1024,foe,0,1,0,50.0,20.23621368408203,23.307655334472656,21.64789581298828,22.19750022888184
218,decreasing,L2,10,2,1024,foe,0,1,0,75.0,18.713855743408203,16.442461013793945,18.73133659362793,19.1184139251709
219,decreasing,L2,10,2,1024,foe,0,1,0,100.0,17.133255004882812,13.249069213867188,14.633323669433594,14.901729583740234
220,decreasing,L2,10,2,1024,foek,0,1,0,1.0,32.36800765991211,28.989830017089844,26.22762680053711,31.85136604309082
221,decreasing,L2,10,2,1024,foek,0,1,0,2.0,32.44828796386719,28.9976806640625,26.29823875427246,31.840187072753903
222,decreasing,L2,10,2,1024,foek,0,1,0,5.0,32.07257843017578,28.254274368286133,26.540380477905277,32.00493621826172
223,decreasing,L2,10,2,1024,foek,0,1,0,10.0,32.51076126098633,28.625141143798828,26.807594299316406,31.012300491333008
224,decreasing,L2,10,2,1024,foek,0,1,0,15.0,30.88583755493164,27.73843002319336,26.893329620361328,29.102807998657227
225,decreasing,L2,10,2,1024,foek,0,1,0,20.0,28.54225349426269,27.24773597717285,25.972267150878903,27.11506080627441
226,decreasing,L2,10,2,1024,foek,0,1,0,25.0,27.057275772094727,26.441272735595703,25.016847610473636,25.46002769470215
227,decreasing,L2,10,2,1024,foek,0,1,0,50.0,24.51466178894043,22.703901290893555,22.58964157104492,22.60688591003418
228,decreasing,L2,10,2,1024,foek,0,1,0,75.0,23.11190795898437,21.679431915283203,21.275724411010746,22.42386245727539
229,decreasing,L2,10,2,1024,foek,0,1,0,100.0,22.874008178710938,20.52639579772949,20.72676086425781,21.631258010864254
230,decreasing,L2,10,2,1024,noconstraints,0,0,0,1.0,45.60187911987305,30.37659454345703,37.03010559082031,37.01400375366211
231,decreasing,L2,10,2,1024,noconstraints,0,0,0,2.0,41.736026763916016,30.11906623840332,36.11271286010742,36.26361846923828
232,decreasing,L2,10,2,1024,noconstraints,0,0,0,5.0,34.67903137207031,28.87952995300293,32.49375915527344,32.72521209716797
233,decreasing,L2,10,2,1024,noconstraints,0,0,0,10.0,28.645591735839844,25.534873962402344,27.16733169555664,27.647151947021484
234,decreasing,L2,10,2,1024,noconstraints,0,0,0,15.0,24.83001708984375,22.36556434631348,23.13111114501953,23.960641860961918
235,decreasing,L2,10,2,1024,noconstraints,0,0,0,20.0,21.7569522857666,19.885290145874023,20.020952224731445,20.972129821777344
236,decreasing,L2,10,2,1024,noconstraints,0,0,0,25.0,18.9035701751709,17.32424545288086,17.303991317749023,18.42466926574707
237,decreasing,L2,10,2,1024,noconstraints,0,0,0,50.0,9.701778411865234,9.095840454101562,9.032421112060549,9.57888412475586
238,decreasing,L2,10,2,1024,noconstraints,0,0,0,75.0,4.885791778564453,4.321285247802734,4.210720062255859,4.736236572265625
239,decreasing,L2,10,2,1024,noconstraints,0,0,0,100.0,1.8169708251953125,1.1405029296875,1.2088699340820312,1.4123458862304688
240,decreasing,L2,10,2,1024,noconstraints,0,1,0,1.0,47.49444961547852,38.6140251159668,48.07201766967773,47.37497329711914
241,decreasing,L2,10,2,1024,noconstraints,0,1,0,2.0,41.95732498168945,37.40904998779297,42.19004821777344,41.88507080078125
242,decreasing,L2,10,2,1024,noconstraints,0,1,0,5.0,34.17390441894531,32.961997985839844,34.26939392089844,34.158233642578125
243,decreasing,L2,10,2,1024,noconstraints,0,1,0,10.0,28.149072647094727,27.84670829772949,28.254196166992188,28.14613151550293
244,decreasing,L2,10,2,1024,noconstraints,0,1,0,15.0,24.7050724029541,24.48230743408203,24.72259330749512,24.63204574584961
245,decreasing,L2,10,2,1024,noconstraints,0,1,0,20.0,22.15314483642578,21.969215393066406,22.216064453125,22.13609313964844
246,decreasing,L2,10,2,1024,noconstraints,0,1,0,25.0,20.24344825744629,20.087852478027344,20.246904373168945,20.16529083251953
247,decreasing,L2,10,2,1024,noconstraints,0,1,0,50.0,14.211517333984377,14.002376556396484,14.0272216796875,14.07195281982422
